augment,arch,seed,weakness_translation,weakness_wrong_group,toroidal_score,betti_match_torus,betti1_estimate,h1_top1,h1_top2,h2_top,fourier_pr,id_accuracy,ood_accuracy,final_loss,coverage,ood_arena_1,ood_arena_1_25,ood_arena_1_5,ood_arena_2
partial_translation,rnn,20260828,0.7238272956228675,0.0,0.0026006902224185923,False,21,0.5171706561482134,0.4662249851337882,0.008684524165826213,10.131373894126945,0.90125,0.7125,0.2811487913131714,1.0,0.90925,0.769,0.70275,0.7125
partial_translation,rnn,20260928,0.7370137003711882,0.0,0.0,False,19,0.6345031393039211,0.6103527380886598,0.0,6.233580732617769,0.9195,0.822,0.15967033803462982,1.0,0.94325,0.8855,0.809,0.822
partial_translation,rnn,20261028,0.4075063896437462,0.0,0.0,False,23,0.5611476602780983,0.5358593573577382,0.0,9.822409050061488,0.89,0.73075,0.27020713686943054,1.0,0.8785,0.79475,0.7075,0.73075
partial_translation,rnn,20261128,0.5469986866121695,0.0,0.004853234839435925,False,21,0.6369547023389315,0.59967973836569,0.07536326606347488,7.578591933154474,0.9045,0.728,0.19599533081054688,1.0,0.90425,0.79075,0.70275,0.728
partial_translation,rnn,20261228,0.43828114835167764,0.0,0.0028797256419865742,False,20,0.7319243448255233,0.5593322463175862,0.10992744640043717,9.276917279603023,0.88375,0.744,0.2636983394622803,1.0,0.884,0.76125,0.72125,0.744
partial_translation,rnn,20261328,0.4452171752012383,0.0,0.004504415972886413,False,32,0.647254614508719,0.484383409476716,0.07095195409870647,8.19467148203529,0.92125,0.7755,0.23429825901985168,1.0,0.9155,0.82625,0.76925,0.7755
partial_translation,rnn,20261428,0.5597132826885732,0.0,0.0028275438731539303,False,30,0.586851100549943,0.5310451584847782,0.0974299707845121,8.84404170513813,0.9235,0.76325,0.17671826481819153,1.0,0.91425,0.838,0.782,0.76325
partial_translation,rnn,20261528,0.4711535471375744,0.0,0.012395698365790651,False,34,0.6705368184624003,0.526998261455869,0.045733988117657276,8.627454142921518,0.901,0.7365,0.2567790150642395,1.0,0.903,0.80425,0.718,0.7365
partial_translation,rnn,20261628,0.06874048623951895,0.0,0.01568830994023467,False,10,0.8117545434095421,0.7616133346871994,0.06007573046914971,10.531736534946944,0.8885,0.755,0.240062415599823,1.0,0.90075,0.76875,0.7105,0.755
partial_translation,rnn,20261728,0.0619622970708297,0.0,0.0015245760894626514,False,33,0.5235263980576058,0.4814657194573291,0.12918915244362084,10.193545556197597,0.9225,0.73475,0.25982967019081116,1.0,0.9265,0.77575,0.72925,0.73475
partial_translation,rnn,20261828,0.5712356884939882,0.0,0.009171303187049472,False,9,0.8817385299146201,0.7724710583978219,0.034668331697028654,9.547738207932673,0.9055,0.72775,0.2876344919204712,1.0,0.90725,0.80375,0.73425,0.72775
partial_translation,rnn,20261928,0.4359246207008712,0.0,0.0,False,30,0.5460909463007764,0.5117271850787573,0.0,8.401278732627697,0.9215,0.70475,0.28964096307754517,1.0,0.88925,0.76675,0.66075,0.70475
partial_translation,rnn,20262028,0.4931562284504636,0.0,0.003412017996190133,False,27,0.6264311453076497,0.5685162833759181,0.013352120889333685,12.444247374145434,0.9135,0.7495,0.2823105454444885,1.0,0.9205,0.80025,0.7395,0.7495
partial_translation,rnn,20262128,0.4876296077758191,0.0,0.028887339440630242,False,18,0.6993681629098403,0.6020693341852552,0.10630545127500812,13.056453912762155,0.9195,0.7205,0.2632881999015808,1.0,0.90375,0.7815,0.68125,0.7205
partial_translation,rnn,20262228,0.6709982751700317,0.0,0.008096228506464636,False,23,0.6333504907795857,0.6190668705343609,0.08211566595138109,7.4493070988912,0.90925,0.763,0.2767135500907898,1.0,0.9195,0.816,0.7695,0.763
partial_translation,rnn,20262328,0.7983623842444042,0.0,0.006367372580124946,False,24,0.5614248700939892,0.5516159141396304,0.041066858713924015,8.353659879476938,0.91025,0.7285,0.1917424499988556,1.0,0.91775,0.81525,0.72925,0.7285
partial_translation,rnn,20262428,0.5232392597025414,0.0,0.0006542660330229532,False,17,0.748068250959216,0.6479218262275781,0.00261393942311261,7.803892186000697,0.92025,0.747,0.1795969307422638,1.0,0.91025,0.82775,0.745,0.747
partial_translation,rnn,20262528,0.6498540354602569,0.0,2.910516426315807e-05,False,10,0.8041743475659251,0.6971157089761228,0.000109218592616811,7.702422616946209,0.9245,0.76525,0.21701692044734955,1.0,0.914,0.80425,0.73425,0.76525
partial_translation,rnn,20262628,0.49065127219211757,0.0,0.0038680643111084915,False,28,0.565977216417274,0.48487712297466423,0.058051738185982193,6.180665916715286,0.915,0.75575,0.20577989518642426,1.0,0.92225,0.83025,0.739,0.75575
partial_translation,rnn,20262728,0.27675407323871587,0.0,0.007728834487902584,False,22,0.6132810046681438,0.45669569182157477,0.2080097939033263,8.168715524976045,0.914,0.71575,0.22589850425720215,1.0,0.91925,0.8005,0.7145,0.71575
partial_translation,rnn,20262828,0.721771875089167,0.0,0.0,False,17,0.6768454878635264,0.6304087209312882,0.0,6.325362837401663,0.9055,0.759,0.2624107599258423,1.0,0.8945,0.814,0.7505,0.759
partial_translation,rnn,20262928,0.2010710785248926,0.0,0.003653469203334453,False,28,0.6061974186557679,0.5350084610928756,0.013032016386179235,8.547935070439822,0.909,0.74925,0.23071597516536713,1.0,0.916,0.8215,0.723,0.74925
partial_translation,rnn,20263028,0.13627781857803278,0.0,0.015553355474450197,False,18,0.7143202237600164,0.6712299645728992,0.10091617567178757,14.423128787372976,0.8885,0.6935,0.34855619072914124,1.0,0.892,0.7715,0.66975,0.6935
partial_translation,rnn,20263128,0.6068903434875986,0.0,0.0020947879321723036,False,29,0.5965227421279482,0.45323289321731086,0.01298967675221685,9.20875346382525,0.89475,0.782,0.20659971237182617,1.0,0.907,0.79875,0.7155,0.782
partial_translation,rnn,20263228,0.6080681721986169,0.0,0.0035714929945534373,False,23,0.77598439361515,0.5725913966250893,0.06408395972731484,7.076141310383524,0.9155,0.76925,0.26505759358406067,1.0,0.922,0.78525,0.75375,0.76925
partial_translation,rnn,20263328,0.5986903296761847,0.0,0.0017808199424524467,False,23,0.6607658004334207,0.6072690944518464,0.008140916820940092,11.976677985323317,0.914,0.77525,0.24221846461296082,1.0,0.91575,0.8115,0.73675,0.77525
partial_translation,rnn,20263428,0.7001477595820114,0.0,0.0006363264287929059,False,23,0.5604008642285797,0.49071404101153737,0.03616217694011814,7.55590481013147,0.90025,0.699,0.2609189748764038,1.0,0.88625,0.7345,0.69075,0.699
partial_translation,rnn,20263528,0.29912923501204647,0.0,0.0,False,21,0.5599955378325667,0.5490248792983761,0.0,6.6725691213902945,0.91675,0.74175,0.26213741302490234,1.0,0.9315,0.81475,0.73975,0.74175
partial_translation,rnn,20263628,0.5963074947755718,0.0,0.005869202133738901,False,27,1.1222798710504887,0.4533021671851507,0.08264703841192,6.681014440045766,0.83075,0.683,0.44919198751449585,1.0,0.838,0.72925,0.66575,0.683
partial_translation,rnn,20263728,0.6064637976832938,0.0,0.010244501959565125,False,19,0.7352417883147271,0.6233573682751272,0.038164260324474064,8.095625346428442,0.91775,0.75125,0.1907934993505478,1.0,0.9215,0.8235,0.73425,0.75125
random_shift,gru,20260628,0.11381828576792456,0.0,0.0,False,98,0.3418858957472253,0.29990837397143744,0.0,6.629645825276953,0.987,0.615,0.04465591907501221,1.0,0.989,0.883,0.74675,0.615
random_shift,gru,20260728,0.3201930072419106,0.0,0.0,False,130,0.33958291265628093,0.2783632000161188,0.0,6.700489460806015,0.99275,0.63225,0.03034253977239132,1.0,0.9905,0.9085,0.788,0.63225
random_shift,gru,20260828,0.33182363391514397,0.0,0.0,False,133,0.34119535740132434,0.2795774923669817,0.0,6.266861534311324,0.991,0.60775,0.029104813933372498,1.0,0.99325,0.909,0.75675,0.60775
random_shift,gru,20260928,0.5292548865802247,0.0,0.0,False,123,0.35588202584649586,0.2755482825138741,0.0,5.876142172303551,0.9905,0.63675,0.028149712830781937,1.0,0.98975,0.90675,0.73775,0.63675
random_shift,gru,20261028,0.24935726982388268,0.0,0.0,False,126,0.33933091397512094,0.26171712961038285,0.0,7.0326800694676415,0.99225,0.563,0.029219461604952812,1.0,0.99075,0.9025,0.78675,0.563
random_shift,gru,20261128,0.32674901426205466,0.0,0.0,False,90,0.45814152822332377,0.32363995794167055,0.0,9.019970718986903,0.98725,0.63575,0.03195270523428917,1.0,0.98825,0.888,0.72825,0.63575
random_shift,gru,20261228,0.31981989774213593,0.0,0.0,False,121,0.4227801248023507,0.28785571083686334,0.0,6.049476066437083,0.992,0.6345,0.02902418002486229,1.0,0.991,0.907,0.77925,0.6345
random_shift,gru,20261328,0.2097425877540896,0.0,0.0,False,106,0.3819172172435281,0.28402049985926625,0.0,5.8559960244034635,0.98625,0.606,0.03136860579252243,1.0,0.986,0.905,0.72625,0.606
random_shift,gru,20261428,0.5886967575445143,0.0,0.0,False,84,0.410769929664758,0.33353659607002073,0.0,5.889611329761966,0.98725,0.6125,0.03479361906647682,1.0,0.989,0.909,0.79725,0.6125
random_shift,gru,20261528,0.4374014985389353,0.0,0.0,False,101,0.39243861317874884,0.3033431869887002,0.0,6.975016981335003,0.993,0.57525,0.02888951264321804,1.0,0.99175,0.91925,0.77975,0.57525
random_shift,gru,20261628,0.29019711517961255,0.0,0.0,False,120,0.3674606786072213,0.2740688406281101,0.0,7.249486767496494,0.992,0.598,0.030158888548612595,1.0,0.9915,0.904,0.76475,0.598
random_shift,gru,20261728,0.3379842618008468,0.0,0.0,False,104,0.35544130915192307,0.28393798217842814,0.0,6.87348694244752,0.9885,0.584,0.02999015338718891,1.0,0.9885,0.9225,0.7785,0.584
random_shift,gru,20261828,0.35945646617023136,0.0,0.0,False,111,0.32683085840871606,0.2903396823701676,0.0,5.861334393677497,0.9925,0.57675,0.027148285880684853,1.0,0.99025,0.90725,0.75675,0.57675
random_shift,gru,20261928,0.5162739990937403,0.0,0.0,False,87,0.362407752716568,0.2942502350270497,0.0,6.360616085506473,0.989,0.65675,0.03072504699230194,1.0,0.9895,0.91175,0.76375,0.65675
random_shift,gru,20262028,0.5596841143454667,0.0,0.0,False,91,0.3457343218330243,0.30480206516969865,0.0,5.96232458570007,0.98975,0.59625,0.030512580648064613,1.0,0.9885,0.902,0.788,0.59625
random_shift,gru,20262128,0.42262333524169154,0.0,0.0,False,109,0.39138362461341214,0.29292588456447977,0.0,5.8128449283017,0.988,0.611,0.029584934934973717,1.0,0.991,0.90825,0.78475,0.611
random_shift,gru,20262228,0.46102354402574325,0.0,0.0,False,103,0.3606209213456769,0.29043783427782943,0.0,7.106590120453962,0.9905,0.55875,0.031245265156030655,1.0,0.992,0.9035,0.76525,0.55875
random_shift,gru,20262328,0.28536486360641644,0.0,0.0,False,110,0.39438766977299533,0.2941787151847718,0.0,6.382822857718894,0.992,0.63725,0.029067818075418472,1.0,0.992,0.89225,0.779,0.63725
random_shift,gru,20262428,0.3807514630488204,0.0,0.0,False,96,0.425223280032178,0.27594398411328624,0.0,6.748112054299589,0.99375,0.57925,0.02725646272301674,1.0,0.99325,0.8945,0.758,0.57925
random_shift,gru,20262528,0.5150950849809907,0.0,0.0,False,84,0.36364631597035935,0.3129298200147701,0.0,9.035738900488772,0.9905,0.618,0.03034099005162716,1.0,0.9905,0.907,0.798,0.618
random_shift,gru,20262628,0.4310817625962804,0.0,0.0,False,131,0.39646612308425144,0.2776581403071723,0.0,6.6268750281106,0.99375,0.599,0.026836425065994263,1.0,0.9925,0.907,0.7965,0.599
random_shift,gru,20262728,0.3513405050313789,0.0,0.0,False,101,0.34582919440690163,0.2941613540090917,0.0,6.764592235916532,0.99175,0.6045,0.03056308813393116,1.0,0.9895,0.882,0.7635,0.6045
random_shift,gru,20262828,0.3762152442910093,0.0,0.0,False,90,0.384223644087619,0.31003494141430976,0.0,6.356905359416131,0.98975,0.596,0.031230464577674866,1.0,0.98875,0.9135,0.75225,0.596
random_shift,gru,20262928,0.19524612968733818,0.0,0.0,False,104,0.3670451543827975,0.28450267493815173,0.0,6.684002281999613,0.99275,0.64925,0.028068415820598602,1.0,0.99175,0.9205,0.7285,0.64925
random_shift,gru,20263028,0.28486750015443696,0.0,0.0,False,110,0.35948686145369624,0.29835638823692867,0.0,6.018848633143405,0.98775,0.60425,0.026686329394578934,1.0,0.9915,0.91475,0.77025,0.60425
random_shift,gru,20263128,0.34259158456407707,0.0,0.0,False,98,0.3173270647431218,0.29312358788645465,0.0,6.489089674932413,0.99075,0.582,0.03317609056830406,1.0,0.989,0.93375,0.758,0.582
random_shift,gru,20263228,0.15408836922352892,0.0,0.0,False,72,0.428646013078986,0.3204758595696141,0.0,6.466174948517046,0.991,0.605,0.02829878404736519,1.0,0.991,0.91775,0.7755,0.605
random_shift,gru,20263328,0.24627984001000863,0.0,0.0,False,92,0.3894593847345551,0.3227992024015752,0.0,8.145051248572909,0.991,0.6,0.028406133875250816,1.0,0.99025,0.9145,0.79625,0.6
random_shift,gru,20263428,0.32734295277205533,0.0,0.0,False,93,0.3273692588151118,0.30524664259283085,0.0,6.395492278911909,0.98925,0.586,0.030500153079628944,1.0,0.9885,0.89225,0.78725,0.586
random_shift,gru,20263528,0.2839463513940009,0.0,0.0,False,110,0.3779907203110644,0.30109767236108287,0.0,6.099358721249603,0.9885,0.56525,0.03148169443011284,1.0,0.9915,0.9035,0.79125,0.56525
random_shift,gru,20263628,0.620762421266511,0.0,0.0,False,115,0.32120823825769096,0.2741928208263228,0.0,7.081958906471952,0.99225,0.63175,0.029708363115787506,1.0,0.993,0.9015,0.7605,0.63175
random_shift,gru,20263728,0.2976346435762481,0.0,0.0,False,115,0.39074107890966814,0.28158579735271816,0.0,6.8059789684663246,0.9935,0.66675,0.02928905002772808,1.0,0.99125,0.9025,0.792,0.66675
random_shift,rnn,20260628,0.23812564842271813,0.0,0.0,False,44,0.8140897144018509,0.6737117544025601,0.0,9.806034036279243,0.98275,0.67125,0.030527792870998383,1.0,0.98175,0.94325,0.81325,0.67125
random_shift,rnn,20260728,0.30263482009906667,0.0,0.0,False,51,0.5687160512457008,0.48981879734761014,0.0,10.434841444087697,0.987,0.6435,0.044769663363695145,1.0,0.9855,0.9265,0.806,0.6435
random_shift,rnn,20260828,0.09418280509708513,0.0,0.0,False,40,0.8492204815434796,0.7175034632815824,0.0,10.158689387839015,0.99025,0.63625,0.026336269453167915,1.0,0.98975,0.926,0.78575,0.63625
random_shift,rnn,20260928,0.5253289254792298,0.0,0.0,False,25,0.8669579351757717,0.7265048024117928,0.0,11.22033356668548,0.93575,0.65675,0.0633905902504921,1.0,0.932,0.93025,0.7675,0.65675
random_shift,rnn,20261028,0.5588588550319623,0.0,0.0,False,22,0.8452612285451679,0.7324077889071985,0.0,11.58150506368238,0.989,0.621,0.024785861372947693,1.0,0.988,0.9415,0.82625,0.621
random_shift,rnn,20261128,0.6290314774819425,0.0,0.0,False,71,0.6581902707287146,0.5692179775392254,0.0,9.930583555686745,0.989,0.6865,0.04875965788960457,1.0,0.98675,0.9235,0.76225,0.6865
random_shift,rnn,20261228,0.4619400861389818,0.0,0.0,False,71,0.6392645343657328,0.5794117814421631,0.0,10.52433222085539,0.98825,0.67525,0.029283367097377777,1.0,0.98275,0.9505,0.81825,0.67525
random_shift,rnn,20261328,0.4522622683909675,0.0,0.0,False,71,0.5341173460273074,0.5138682924977114,0.0,10.200927931535498,0.9705,0.6445,0.09964075684547424,1.0,0.96525,0.93225,0.778,0.6445
random_shift,rnn,20261428,0.6577077102299353,0.0,0.0,False,65,0.6642525999815458,0.6277156485587847,0.0,11.308614416002323,0.98175,0.66075,0.035555317997932434,1.0,0.98375,0.94975,0.83825,0.66075
random_shift,rnn,20261528,0.5768165946301237,0.0,0.0,False,67,0.6160509611048319,0.5243652764580922,0.0,10.437276128418612,0.98175,0.599,0.038938820362091064,1.0,0.97975,0.9505,0.8195,0.599
random_shift,rnn,20261628,0.2700987564266597,0.0,0.0,False,63,0.7561915993029296,0.5951772302268739,0.0,10.09520770259873,0.99025,0.65575,0.023749055340886116,1.0,0.9935,0.93825,0.8195,0.65575
random_shift,rnn,20261728,0.360703607913088,0.0,0.0,False,65,0.5802954197162278,0.4394775772180025,0.0,12.248168613273375,0.9745,0.61125,0.061746880412101746,1.0,0.974,0.946,0.8025,0.61125
random_shift,rnn,20261828,0.550967953102384,0.0,0.0,False,33,0.8500753786073749,0.7452929147440432,0.0,10.54903565661479,0.98475,0.617,0.0532638318836689,1.0,0.98625,0.938,0.79175,0.617
random_shift,rnn,20261928,0.37997481823946105,0.0,0.0,False,68,0.9226050291670396,0.4985000831249098,0.0,12.504483171049294,0.969,0.5925,0.08695417642593384,1.0,0.96625,0.9015,0.73675,0.5925
random_shift,rnn,20262028,0.31217386855502716,0.0,0.0,False,48,0.6952527105654729,0.6645250470297959,0.0,10.79498916751224,0.9905,0.6265,0.02680712193250656,1.0,0.98625,0.9265,0.81775,0.6265
random_shift,rnn,20262128,0.47579865601929,0.0,0.0,False,44,0.7225978419034265,0.6619602620460954,0.0,10.680560118322072,0.973,0.62825,0.04329416900873184,1.0,0.97425,0.929,0.80625,0.62825
random_shift,rnn,20262228,0.4687110284845105,0.0,0.0,False,58,0.6006013160149204,0.5721492637823953,0.0,10.299529767076576,0.99125,0.65025,0.019836923107504845,1.0,0.9905,0.948,0.83025,0.65025
random_shift,rnn,20262328,0.6482719567690616,0.0,0.0,False,68,0.7298259907931313,0.5506560796508442,0.0,9.411559480090336,0.98825,0.6745,0.031783781945705414,1.0,0.98425,0.9455,0.83625,0.6745
random_shift,rnn,20262428,0.35522778770517827,0.0,0.0005393509293686883,False,27,0.30552344018417465,0.2785016781884181,0.0015037993863068477,11.8151629998886,0.48575,0.23525,0.9131940007209778,1.0,0.493,0.40025,0.29725,0.23525
random_shift,rnn,20262528,0.5529317264926816,0.0,0.0,False,63,0.7629535340405658,0.6092009336827879,0.0,9.434064837342017,0.98975,0.644,0.023080840706825256,1.0,0.99025,0.93925,0.8325,0.644
random_shift,rnn,20262628,0.5944239636795166,0.0,0.0,False,59,0.7253274915892931,0.6355126271809095,0.0,10.64024726712147,0.993,0.6315,0.02377939037978649,1.0,0.992,0.95575,0.85275,0.6315
random_shift,rnn,20262728,0.39857318579330175,0.0,0.0,False,31,0.7950129213782913,0.777725493806336,0.0,10.605773363017578,0.95925,0.669,0.09164933115243912,1.0,0.96375,0.93425,0.83775,0.669
random_shift,rnn,20262828,0.5809816763592052,0.0,0.0,False,70,0.6081565280047017,0.5899724522819425,0.0,10.5474688714903,0.989,0.619,0.035755012184381485,1.0,0.98975,0.935,0.77475,0.619
random_shift,rnn,20262928,0.4564523792710981,0.0,0.0,False,31,0.46702649115421657,0.4327288032655724,0.0,13.258404871193699,0.852,0.41575,0.2635994553565979,1.0,0.86525,0.73775,0.5385,0.41575
random_shift,rnn,20263028,0.31982381106804525,0.0,0.0,False,24,0.8367969709894758,0.7526580299363355,0.0,11.728556338747392,0.92375,0.64,0.08812671899795532,1.0,0.92125,0.90475,0.81125,0.64
random_shift,rnn,20263128,0.442595258931744,0.0,0.0,False,66,0.6361242465443957,0.6177277418974547,0.0,12.43795512233997,0.988,0.6225,0.022819526493549347,1.0,0.991,0.953,0.79575,0.6225
random_shift,rnn,20263228,0.5025309535992304,0.0,0.0,False,73,0.6236085253003052,0.576833612841736,0.0,8.777257593924562,0.994,0.66775,0.02051914855837822,1.0,0.99225,0.9655,0.84175,0.66775
random_shift,rnn,20263328,0.5173873546808951,0.0,0.0,False,40,0.8271539951359388,0.6965965357621724,0.0,11.03767114887358,0.98725,0.63225,0.03575699403882027,1.0,0.99025,0.949,0.84125,0.63225
random_shift,rnn,20263428,0.3091441285775256,0.0,0.0,False,51,0.6950424079944992,0.6610416005774622,0.0,10.790593456227112,0.98325,0.63025,0.02395506203174591,1.0,0.98775,0.92825,0.80775,0.63025
random_shift,rnn,20263528,0.4109571742855699,0.0,0.0,False,63,0.613150169333398,0.5969226789470443,0.0,10.329158376993673,0.9865,0.6115,0.032884616404771805,1.0,0.986,0.94225,0.8355,0.6115
random_shift,rnn,20263628,0.4161649473474038,0.0,0.0,False,89,0.5238969547147478,0.5028566147121845,0.0,11.711577924504786,0.98925,0.6785,0.026530712842941284,1.0,0.987,0.94125,0.80525,0.6785
random_shift,rnn,20263728,0.34151509552461046,0.0,0.0,False,20,1.0151969732168,0.7115442300669557,0.0,12.874930905343959,0.98875,0.67525,0.036035992205142975,1.0,0.98275,0.9165,0.81125,0.67525
none,gru,20260628,0.11735629427873755,0.0,0.0,False,99,0.3601342878762095,0.29159110099487207,0.0,6.802218739688331,0.992,0.393,0.026139097288250923,1.0,0.9925,0.78525,0.64475,0.393
none,gru,20260728,0.46488426055669074,0.0,0.0,False,125,0.36489682923898725,0.2811156738716428,0.0,6.408764123290725,0.99025,0.437,0.03321751952171326,1.0,0.9875,0.76825,0.598,0.437
none,gru,20260828,0.35747136590901607,0.0,0.0,False,138,0.31141434595672224,0.26723256045296107,0.0,6.575502605190856,0.993,0.47125,0.027215369045734406,1.0,0.9905,0.75225,0.64325,0.47125
none,gru,20260928,0.3127896418797333,0.0,0.0,False,115,0.403722130510074,0.29979034660756876,0.0,7.495102274917474,0.9805,0.506,0.03626425936818123,1.0,0.9825,0.77475,0.65825,0.506
none,gru,20261028,0.49337599403552446,0.0,0.0,False,105,0.36244992742779514,0.3120192080842781,0.0,5.778128390107249,0.9925,0.425,0.028572330251336098,1.0,0.992,0.792,0.59525,0.425
none,gru,20261128,0.15157697995470246,0.0,0.0,False,126,0.43338974302963373,0.28197259537277886,0.0,7.092014681614122,0.989,0.49125,0.028388412669301033,1.0,0.986,0.7805,0.61625,0.49125
none,gru,20261228,0.4833790301891124,0.0,0.0,False,117,0.41193200801917085,0.2938659370088299,0.0,5.940682570422754,0.99125,0.486,0.025487350299954414,1.0,0.991,0.8165,0.61675,0.486
none,gru,20261328,0.4191532195630951,0.0,0.0,False,128,0.3636500547414945,0.29901447655571445,0.0,5.867544406852768,0.99275,0.49225,0.025855256244540215,1.0,0.99375,0.8025,0.6315,0.49225
none,gru,20261428,0.6070578576919861,0.0,0.0,False,127,0.3756282111502707,0.29537203656057065,0.0,6.5058451986358925,0.989,0.43525,0.029603011906147003,1.0,0.99,0.7765,0.61425,0.43525
none,gru,20261528,0.2897044835331754,0.0,0.0,False,114,0.36698510887783486,0.30218687152214363,0.0,6.025782076735016,0.9835,0.4405,0.041733719408512115,1.0,0.98475,0.77775,0.65725,0.4405
none,gru,20261628,0.2897983363783107,0.0,0.0,False,116,0.3446057634852552,0.3157293368343508,0.0,7.0896679021931055,0.993,0.479,0.02651793137192726,1.0,0.99225,0.74925,0.68525,0.479
none,gru,20261728,0.3240490523844323,0.0,0.0,False,128,0.3721294726183305,0.2844214633637765,0.0,6.468739763727254,0.98975,0.44075,0.028358016163110733,1.0,0.98875,0.75775,0.6215,0.44075
none,gru,20261828,0.3260986259955023,0.0,0.0,False,110,0.36185012463038024,0.299479837748602,0.0,6.000010747423201,0.9905,0.44225,0.026541560888290405,1.0,0.99225,0.77625,0.62225,0.44225
none,gru,20261928,0.6767560880457312,0.0,0.0,False,88,0.3161312890596062,0.3083903001602101,0.0,6.303301933015838,0.9915,0.4965,0.0285869799554348,1.0,0.99225,0.804,0.6065,0.4965
none,gru,20262028,0.5096106704715088,0.0,0.0,False,102,0.3629863396550571,0.3047218951124224,0.0,6.081340339074672,0.98525,0.49375,0.030385300517082214,1.0,0.9845,0.78325,0.65275,0.49375
none,gru,20262128,0.510433788739066,0.0,0.0,False,122,0.37777542164737565,0.29728490641164484,0.0,5.538594755741669,0.99225,0.45825,0.02521096169948578,1.0,0.989,0.7605,0.62975,0.45825
none,gru,20262228,0.22378307559835775,0.0,0.0,False,112,0.39539477624345576,0.30009108797425754,0.0,6.665497532278409,0.98625,0.491,0.02743230201303959,1.0,0.98775,0.7055,0.64775,0.491
